Car Details
"CaracterísticasJEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.CategoriaCarros, vans e utilitáriosModeloJEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.MarcaJEEPTipo de veículoPasseioAno2020Quilometragem60276CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa9Ver OpcionaisOpcionaisAlarmeAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasLAND ROVER DISCOVERY HSE 3.0 V6 4X4 AUT.CategoriaCarros, vans e utilitáriosModeloLAND ROVER DISCOVERY HSE 3.0 V6 4X4 AUT.MarcaLAND ROVERTipo de veículoSUVAno2017Quilometragem0CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa8Ver OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN FUSCA 2.0 TSI 16V AUT.CategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN FUSCA 2.0 TSI 16V AUT.MarcaVOLKSWAGENTipo de veículoHatchAno2013Quilometragem118000Potência do motor2.0 - 2.9CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas2 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET ONIX HATCH RS 1.0 TB 12V FLEX 5P AUTCategoriaCarros, vans e utilitáriosModeloCHEVROLET ONIX HATCH RS 1.0 TB 12V FLEX 5P AUTMarcaCHEVROLETTipo de veículoHatchAno2023Quilometragem23000Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPretoPortas4 portasFinal de placa1Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI CRETA SMART PLUS 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA SMART PLUS 1.6 16V FLEX AUTMarcaHYUNDAIAno2021Quilometragem33000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa1Ver OpcionaisOpcionaisAlarmeAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasNISSAN VERSA SL 1.6 16V FLEX FUEL 4P MEC.CategoriaCarros, vans e utilitáriosModeloNISSAN VERSA SL 1.6 16V FLEX FUEL 4P MEC.MarcaNISSANTipo de veículoSedãAno2013Quilometragem91000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorOutraPortas4 portasTipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasRENAULT SCENIC RXE/ PRIVILÈGE 1.6 16V MEC.CategoriaCarros, vans e utilitáriosModeloRENAULT SCENIC RXE/ PRIVILÈGE 1.6 16V MEC.MarcaRENAULTTipo de veículoSUVAno2004Quilometragem200000Potência do motor1.6CombustívelGasolinaPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa2Tipo de direçãoHidráulica"
"CaracterísticasCHEVROLET TRACKER PREMIER 1.4 TURBO 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloCHEVROLET TRACKER PREMIER 1.4 TURBO 16V FLEX AUTMarcaCHEVROLETTipo de veículoSUVAno2019Quilometragem59000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa4Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasPEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloPEUGEOT 2008 GRIFFE 1.6 FLEX 16V 5P AUT.MarcaPEUGEOTTipo de veículoSUVAno2020Quilometragem52843Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSensor de réVidro elétrico"
"CaracterísticasFIAT PUNTO ESSENCE 1.6 FLEX 16V 5PCategoriaCarros, vans e utilitáriosModeloFIAT PUNTO ESSENCE 1.6 FLEX 16V 5PMarcaFIATTipo de veículoHatchAno2011Quilometragem125654Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorVermelhoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAr condicionadoCâmera de réSomTrava elétricaVidro elétrico"
"CaracterísticasRAM LARAMIE 2.0 TB CD 4X4 DIE. AUT.CategoriaCarros, vans e utilitáriosModeloRAM LARAMIE 2.0 TB CD 4X4 DIE. AUT.MarcaRAMAno2024Quilometragem0Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasTipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasCITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5PCategoriaCarros, vans e utilitáriosModeloCITROEN C3 GLX 1.4/ GLX SONORA 1.4 FLEX 8V 5PMarcaCITROENAno2011Quilometragem114032Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa8Tipo de direçãoElétricaVer OpcionaisOpcionaisAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasNISSAN MARCH S 1.0 12V FLEX 5PCategoriaCarros, vans e utilitáriosModeloNISSAN MARCH S 1.0 12V FLEX 5PMarcaNISSANTipo de veículoHatchAno2019Quilometragem90000Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa3Tipo de direçãoElétrica"
"CaracterísticasMERCEDES-BENZ C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.CategoriaCarros, vans e utilitáriosModeloMERCEDES-BENZ C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.MarcaMERCEDES-BENZTipo de veículoPasseioAno2018Quilometragem62000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSom"
"CaracterísticasVOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUTCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN VIRTUS COMFORT. 200 TSI 1.0 FLEX 12V AUTMarcaVOLKSWAGENTipo de veículoPasseioAno2021Quilometragem63500CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasVOLVO XC40 T-5 MOMENTUM 2.0 252CV AWDCategoriaCarros, vans e utilitáriosModeloVOLVO XC40 T-5 MOMENTUM 2.0 252CV AWDMarcaVOLVOAno2020Quilometragem54000Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa5Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réTrava elétricaVidro elétrico"
"CaracterísticasNISSAN EXCLUSIVE 2.0 16V AUT.CategoriaCarros, vans e utilitáriosModeloNISSAN EXCLUSIVE 2.0 16V AUT.MarcaNISSANTipo de veículoSedãAno2023Quilometragem0Potência do motor2.0 - 2.9CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFORD FIESTA SEDAN SE 1.6 8V FLEX 4PCategoriaCarros, vans e utilitáriosModeloFORD FIESTA SEDAN SE 1.6 8V FLEX 4PMarcaFORDTipo de veículoSedãAno2014Quilometragem73510Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasRENAULT CAPTUR INTENSE BOSE 1.6 16V FLEX 5P AUTCategoriaCarros, vans e utilitáriosModeloRENAULT CAPTUR INTENSE BOSE 1.6 16V FLEX 5P AUTMarcaRENAULTTipo de veículoSUVAno2021Quilometragem41000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa1Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET SPIN PREMIER 1.8 8V ECONO.FLEX 5P AUT.CategoriaCarros, vans e utilitáriosModeloCHEVROLET SPIN PREMIER 1.8 8V ECONO.FLEX 5P AUT.MarcaCHEVROLETTipo de veículoHatchAno2020Quilometragem49000Potência do motor1.8CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa7Tipo de direçãoElétricaVer OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN T-CROSS 1.0 TSI FLEX 12V 5P AUT.CategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN T-CROSS 1.0 TSI FLEX 12V 5P AUT.MarcaVOLKSWAGENTipo de veículoHatchAno2021Quilometragem61800Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa5Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasPEUGEOT 208 ACTIVE PACK 1.6 FLEX 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloPEUGEOT 208 ACTIVE PACK 1.6 FLEX 16V 5P AUT.MarcaPEUGEOTAno2022Quilometragem25000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa8Tipo de direçãoElétricaVer OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSensor de réTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.CategoriaCarros, vans e utilitáriosModeloCHEVROLET SPIN ACTIV 1.8 8V ECONO. FLEX 5P AUT.MarcaCHEVROLETTipo de veículoSUVAno2019Quilometragem95000Potência do motor1.8CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.CategoriaCarros, vans e utilitáriosModeloHYUNDAI HB20S COMFORT PLUS 1.0 TB FLEX 12V MEC.MarcaHYUNDAIAno2019Quilometragem102000CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa5Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de ré"
"CaracterísticasFIAT 500 CULT 1.4 FLEX 8V EVO MEC.CategoriaCarros, vans e utilitáriosModeloFIAT 500 CULT 1.4 FLEX 8V EVO MEC.MarcaFIATTipo de veículoHatchAno2012Quilometragem90000Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas2 portasFinal de placa2Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasHYUNDAI CRETA ACTION 1.6 16V FLEX AUTCategoriaCarros, vans e utilitáriosModeloHYUNDAI CRETA ACTION 1.6 16V FLEX AUTMarcaHYUNDAITipo de veículoSUVAno2021Quilometragem78000Potência do motor1.6CombustívelFlexPossui Kit GNVSimCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa3Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSomTrava elétricaVidro elétrico"
"CaracterísticasFORD FIESTA SE 1.6 16V FLEX 5PCategoriaCarros, vans e utilitáriosModeloFORD FIESTA SE 1.6 16V FLEX 5PMarcaFORDAno2019Quilometragem54000CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portas"
"CaracterísticasVOLKSWAGEN GOL 1.6 MSI FLEX 8V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN GOL 1.6 MSI FLEX 8V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2019Quilometragem50600Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasRENAULT KWID 1.0 ZENCategoriaCarros, vans e utilitáriosModeloRENAULT KWID 1.0 ZENMarcaRENAULTTipo de veículoHatchAno2022Quilometragem85032Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa4Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.CategoriaCarros, vans e utilitáriosModeloCHEVROLET ONIX HATCH LT 1.0 8V FLEXPOWER 5P MEC.MarcaCHEVROLETTipo de veículoHatchAno2019Quilometragem83000Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa1Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2011Quilometragem118200Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasRENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 8V 5PCategoriaCarros, vans e utilitáriosModeloRENAULT SANDERO PRIVILÈGE HI-FLEX 1.6 8V 5PMarcaRENAULTTipo de veículoHatchAno2010Quilometragem158000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPretoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasNISSAN KICKS S 1.6 16V FLEX 5P AUT.CategoriaCarros, vans e utilitáriosModeloNISSAN KICKS S 1.6 16V FLEX 5P AUT.MarcaNISSANTipo de veículoSUVAno2018Quilometragem91000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHONDA FIT LX 1.5 FLEXONE 16V 5P AUT.CategoriaCarros, vans e utilitáriosModeloHONDA FIT LX 1.5 FLEXONE 16V 5P AUT.MarcaHONDAAno2016Quilometragem129000Potência do motor1.5CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5PCategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN UP! MOVE 1.0 TSI TOTAL FLEX 12V 5PMarcaVOLKSWAGENTipo de veículoHatchAno2019Quilometragem59800Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasNISSAN FRONTIER ATTAC.CD 4X4 2.3 BI-TB DIE. AUTCategoriaCarros, vans e utilitáriosModeloNISSAN FRONTIER ATTAC.CD 4X4 2.3 BI-TB DIE. AUTMarcaNISSANTipo de veículoPick-upAno2024Quilometragem0Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorVermelhoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasTOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUTCategoriaCarros, vans e utilitáriosModeloTOYOTA HILUX SW4 SRV D4-D 4X4 3.0 TDI DIES. AUTMarcaTOYOTATipo de veículoSUVAno2013Quilometragem2222222Potência do motor3.0 - 3.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa8Tipo de direçãoHidráulica"
"CaracterísticasFORD FIESTA TRAIL 1.6 8V FLEX 5PCategoriaCarros, vans e utilitáriosModeloFORD FIESTA TRAIL 1.6 8V FLEX 5PMarcaFORDTipo de veículoHatchAno2008Quilometragem192133CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa8Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasFORD RANGER XL 2.2 4X4 CD DIESEL MEC.CategoriaCarros, vans e utilitáriosModeloFORD RANGER XL 2.2 4X4 CD DIESEL MEC.MarcaFORDTipo de veículoPick-upAno2013Quilometragem205000Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa4Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAir bagAr condicionadoSomTrava elétrica"
"CaracterísticasNISSAN VERSA UNIQUE 1.6 16V FLEX 4P MEC.CategoriaCarros, vans e utilitáriosModeloNISSAN VERSA UNIQUE 1.6 16V FLEX 4P MEC.MarcaNISSANTipo de veículoSedãAno2016Quilometragem105000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas4 portasFinal de placa4Tipo de direçãoElétrica"
"CaracterísticasCHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2PCategoriaCarros, vans e utilitáriosModeloCHEVROLET MONTANA LS 1.4 ECONOFLEX 8V 2PMarcaCHEVROLETTipo de veículoPick-upAno2013Quilometragem136000Potência do motor1.4CombustívelFlexPossui Kit GNVSimCâmbioManualCorPrataPortas2 portasFinal de placa6Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeTrava elétricaVidro elétrico"
"CaracterísticasJEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.CategoriaCarros, vans e utilitáriosModeloJEEP COMPASS LONGITUDE 2.0 4X4 DIES. 16V AUT.MarcaJEEPTipo de veículoSUVAno2018Quilometragem72092Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Ver OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasSUZUKI VITARA 4SPORT ALLGRIP 1.4 TB 16V AUT.CategoriaCarros, vans e utilitáriosModeloSUZUKI VITARA 4SPORT ALLGRIP 1.4 TB 16V AUT.MarcaSUZUKITipo de veículoHatchAno2017Quilometragem89000Potência do motor1.4CombustívelGasolinaPossui Kit GNVNãoCâmbioAutomáticoCorPrataPortas4 portasFinal de placa0Tipo de direçãoHidráulica"
"CaracterísticasTOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.CategoriaCarros, vans e utilitáriosModeloTOYOTA HILUX SW4 SR 4X2 2.7/ 2.7 FLEX 16V AUT.MarcaTOYOTATipo de veículoPick-upAno2014Quilometragem100000Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa4Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET HATCH 1.0 12V TB FLEX 5P AUTCategoriaCarros, vans e utilitáriosModeloCHEVROLET HATCH 1.0 12V TB FLEX 5P AUTMarcaCHEVROLETTipo de veículoHatchAno2022Quilometragem42000Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasNISSAN KICKS S DIRECT 1.6 16V FLEX 5P AUT.(PCD)CategoriaCarros, vans e utilitáriosModeloNISSAN KICKS S DIRECT 1.6 16V FLEX 5P AUT.(PCD)MarcaNISSANTipo de veículoSUVAno2019Quilometragem60000Potência do motor1.6CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa9Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasVOLKSWAGEN JETTA COMFORTLINE  2.0 T.FLEX 8V 4P MEC.CategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN JETTA COMFORTLINE  2.0 T.FLEX 8V 4P MEC.MarcaVOLKSWAGENTipo de veículoSedãAno2012Quilometragem170000Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa2Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.CategoriaCarros, vans e utilitáriosModeloFIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.MarcaFIATTipo de veículoPick-upAno2017Quilometragem106000Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa5Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasHONDA CIVIC SEDAN EXR 2.0 FLEXONE 16V AUT. 4PCategoriaCarros, vans e utilitáriosModeloHONDA CIVIC SEDAN EXR 2.0 FLEXONE 16V AUT. 4PMarcaHONDATipo de veículoSedãAno2016Quilometragem160000Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa6Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSomTrava elétricaVidro elétrico"
"CaracterísticasJEEP STD 1.8 4X2 FLEX 16V AUTCategoriaCarros, vans e utilitáriosModeloJEEP STD 1.8 4X2 FLEX 16V AUTMarcaJEEPAno2021Quilometragem35758Potência do motor1.8CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorCinzaPortas4 portasFinal de placa8Ver OpcionaisOpcionaisAlarmeAr condicionadoSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT FIORINO ENDURANCE EVO 1.4 FLEX 8V 2PCategoriaCarros, vans e utilitáriosModeloFIAT FIORINO ENDURANCE EVO 1.4 FLEX 8V 2PMarcaFIATAno2021Quilometragem53286Potência do motor1.4CombustívelFlexPossui Kit GNVNãoCâmbioManualCorBrancoPortas2 portasFinal de placa7Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.CategoriaCarros, vans e utilitáriosModeloCHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX AUT.MarcaCHEVROLETTipo de veículoPasseioAno2021Quilometragem50823CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa5Ver OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasVOLKSWAGEN JETTA COMFORT. 250 TSI 1.4 FLEX 16V AUT.CategoriaCarros, vans e utilitáriosModeloVOLKSWAGEN JETTA COMFORT. 250 TSI 1.4 FLEX 16V AUT.MarcaVOLKSWAGENTipo de veículoPasseioAno2019Quilometragem54157CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa8Ver OpcionaisOpcionaisAlarmeAr condicionadoTrava elétrica"
"CaracterísticasTOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICOCategoriaCarros, vans e utilitáriosModeloTOYOTA 2.0 XEI 16V FLEX 4P AUTOMATICOMarcaTOYOTATipo de veículoSedãAno2021Quilometragem52000CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoPortas4 portasFinal de placa7Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAir bagAr condicionadoTrava elétricaVidro elétrico"
"CaracterísticasJEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.CategoriaCarros, vans e utilitáriosModeloJEEP COMPASS LONGITUDE 2.0 4X2 FLEX 16V AUT.MarcaJEEPTipo de veículoSUVAno2018Quilometragem80051Potência do motor2.0 - 2.9CombustívelFlexPossui Kit GNVNãoCâmbioAutomáticoCorBrancoPortas4 portasFinal de placa0Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT ARGO 1.0 6V FLEX.CategoriaCarros, vans e utilitáriosModeloFIAT ARGO 1.0 6V FLEX.MarcaFIATAno2022Quilometragem28509Potência do motor1.0CombustívelFlexPossui Kit GNVNãoCâmbioManualCorPrataPortas4 portasFinal de placa8Ver OpcionaisOpcionaisAlarmeAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasCHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUTCategoriaCarros, vans e utilitáriosModeloCHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUTMarcaCHEVROLETTipo de veículoPick-upAno2022Quilometragem22000Potência do motor2.0 - 2.9CombustívelDieselPossui Kit GNVNãoCâmbioAutomáticoCorPretoPortas4 portasFinal de placa2Tipo de direçãoElétricaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoCâmera de réSensor de réSomTrava elétricaVidro elétrico"
"CaracterísticasFIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUSCategoriaCarros, vans e utilitáriosModeloFIAT STRADA FREEDOM 1.3 FLEX 8V CS PLUSMarcaFIATTipo de veículoPick-upAno2022Quilometragem88000Potência do motor1.3CombustívelFlexPossui Kit GNVNãoCorBrancoPortas2 portasFinal de placa1Tipo de direçãoHidráulicaVer OpcionaisOpcionaisAlarmeAir bagAr condicionadoSensor de réSomTrava elétricaVidro elétrico"
